,0,1,2,3,4,5,6,7
ETSY,0.20830431580543518,0.30740463733673096,0.10806716233491898,0.2891058921813965,0.12172059714794159,0.12292271852493286,0.6315531730651855,0.23034821450710297
EVRG,0.14111684262752533,0.386228084564209,0.05145914852619171,0.3063727021217346,0.02401146851480007,0.013041620142757893,0.6885620951652527,0.25313127040863037
EW,0.18632574379444122,0.2713492214679718,0.035257019102573395,0.24831116199493408,0.014884797856211662,0.03235263377428055,0.7204389572143555,0.24942566454410553
EXC,0.1090446263551712,0.40559878945350647,0.02339501678943634,0.32287853956222534,0.031364575028419495,0.030336737632751465,0.6550173759460449,0.22726383805274963
EXPD,0.15250958502292633,0.32536908984184265,0.0064069610089063644,0.2663024067878723,0.004441121127456427,0.050516001880168915,0.72293621301651,0.2791661024093628
EXPE,0.15972334146499634,0.24359966814517975,0.019021721556782722,0.2553049325942993,0.031184867024421692,0.06222964823246002,0.7653769254684448,0.2382795363664627
EXR,0.17731715738773346,0.35723599791526794,0.044022031128406525,0.25599560141563416,0.01901065558195114,0.015044876374304295,0.7375066876411438,0.2571328580379486
F,0.1707998663187027,0.2491326630115509,0.02748473919928074,0.29862549901008606,0.05862906575202942,0.05409631505608559,0.7266436815261841,0.2020948976278305
FANG,0.18246051669120789,0.1886184960603714,0.20267681777477264,0.5513912439346313,0.35656484961509705,0.20876210927963257,0.8080800771713257,0.16287297010421753
FAST,0.14613494277000427,0.33419105410575867,0.034240301698446274,0.2277563214302063,0.020447874441742897,0.024432608857750893,0.69797682762146,0.2861364185810089
FB,0.12139107286930084,0.23351752758026123,0.011205443181097507,0.26547983288764954,0.0023180171847343445,0.06254571676254272,0.7260617017745972,0.2598526179790497
FBHS,0.12551745772361755,0.27630749344825745,0.04017297551035881,0.3435138463973999,0.050836652517318726,0.043663930147886276,0.7115187644958496,0.24177461862564087
FCX,0.18340466916561127,0.2530260682106018,0.03580062463879585,0.26579397916793823,0.03706583380699158,0.16958117485046387,0.6382654905319214,0.223595529794693
FDS,0.18580231070518494,0.33315950632095337,0.022898800671100616,0.2504766881465912,0.00696657644584775,0.01892702281475067,0.6928414702415466,0.2526334524154663
FDX,0.1466665416955948,0.2499091774225235,0.0623047761619091,0.3013032376766205,0.031287021934986115,0.042012084275484085,0.7845005989074707,0.27521324157714844
FE,0.11129938811063766,0.40713387727737427,0.07240567356348038,0.30722248554229736,0.061111465096473694,0.023887908086180687,0.6278548240661621,0.26779404282569885
FFIV,0.15794013440608978,0.25125718116760254,0.013604439795017242,0.2640680968761444,0.019294103607535362,0.01850469782948494,0.7283610105514526,0.24943433701992035
FIS,0.16801977157592773,0.30683350563049316,0.032794419676065445,0.26072749495506287,0.029912885278463364,0.04623519256711006,0.7322420477867126,0.2658498287200928
FISV,0.12469539791345596,0.32322850823402405,0.04174467548727989,0.3108026683330536,0.046254780143499374,0.023404834792017937,0.7460319399833679,0.2904294729232788
FITB,0.13722510635852814,0.30203527212142944,0.02524992637336254,0.3605930209159851,0.08348864316940308,0.05922068655490875,0.6392459869384766,0.22757557034492493
FLT,0.10919946432113647,0.23218248784542084,0.04792916774749756,0.32118216156959534,0.0447382926940918,0.023978516459465027,0.7772652506828308,0.25387778878211975
FMC,0.13574336469173431,0.3165033757686615,0.0060859196819365025,0.37370702624320984,0.015793081372976303,0.019565360620617867,0.7984218597412109,0.23639754951000214
FRC,0.15521296858787537,0.28527969121932983,0.021745799109339714,0.2690691351890564,0.0075788130052387714,0.024147765710949898,0.7780041694641113,0.2512354850769043
FRT,0.11089657247066498,0.34040728211402893,0.01413535326719284,0.28169330954551697,0.030176667496562004,0.04324052110314369,0.6699913740158081,0.2389841377735138
FTNT,0.1495843231678009,0.30549100041389465,0.025782229378819466,0.2864079177379608,0.020092487335205078,0.09169379621744156,0.6533164381980896,0.24955587089061737
FTV,0.14733394980430603,0.2982499301433563,0.0043364884331822395,0.2947465777397156,0.009430352598428726,0.018332654610276222,0.7388023138046265,0.2533198297023773
GD,0.11707968264818192,0.35092705488204956,0.04604244604706764,0.30557531118392944,0.035321518778800964,0.020820526406168938,0.7043222784996033,0.2740914821624756
GE,0.10481233894824982,0.2534053921699524,0.07271311432123184,0.34860754013061523,0.08674965053796768,0.0597522109746933,0.7414844036102295,0.26157325506210327
GILD,0.10882238298654556,0.3490462899208069,0.01650216616690159,0.2958947420120239,0.004887990653514862,0.028274230659008026,0.6819156408309937,0.2678910791873932
GIS,0.1343417465686798,0.36694785952568054,0.012656956911087036,0.26644444465637207,0.008151850663125515,0.010136506520211697,0.7057023644447327,0.2660536468029022
GL,0.10952531546354294,0.3695802688598633,0.020006923004984856,0.3452080488204956,0.015282400883734226,0.01962767168879509,0.6414294242858887,0.21962501108646393
GLW,0.15477555990219116,0.3147438168525696,0.03003743849694729,0.25918129086494446,0.007251848466694355,0.024823958054184914,0.692999541759491,0.22444619238376617
GM,0.1464993953704834,0.2913275957107544,0.041557565331459045,0.33401140570640564,0.06474120169878006,0.08070512861013412,0.6507534980773926,0.2062845528125763
GNRC,0.15390759706497192,0.26186686754226685,0.032430220395326614,0.27971190214157104,0.030212469398975372,0.04597604647278786,0.7116323709487915,0.22455918788909912
GOOG,0.11009162664413452,0.3084101676940918,0.03712683171033859,0.21724745631217957,0.004022717941552401,0.02302747219800949,0.7042619585990906,0.3039214313030243
GOOGL,0.11082138866186142,0.30774399638175964,0.041973210871219635,0.22638919949531555,0.01188015565276146,0.023175548762083054,0.7042005658149719,0.2994269132614136
GPC,0.10254444926977158,0.2732219994068146,0.013375895097851753,0.33660539984703064,0.024715645238757133,0.048512015491724014,0.7318860292434692,0.22873662412166595
GPN,0.13370081782341003,0.2894904613494873,0.03263752534985542,0.3094485402107239,0.036006003618240356,0.04456041753292084,0.7636431455612183,0.26029762625694275
GPS,0.14526797831058502,0.22491025924682617,0.12116635590791702,0.35366129875183105,0.1597379893064499,0.1485254317522049,0.6311120986938477,0.24599473178386688
GRMN,0.12229596823453903,0.3604244291782379,0.022686759009957314,0.3011930584907532,0.009011834859848022,0.03356674313545227,0.6428360939025879,0.2269299030303955
GS,0.13314159214496613,0.28957614302635193,0.018666084855794907,0.29172706604003906,0.022030189633369446,0.020280975848436356,0.7276050448417664,0.26013076305389404
GWW,0.11771408468484879,0.2863272428512573,0.010271739214658737,0.24915990233421326,0.0073700458742678165,0.023929746821522713,0.7279561161994934,0.2698948383331299
HAL,0.22287721931934357,0.2754644751548767,0.16889069974422455,0.3588200509548187,0.2314845323562622,0.1703733205795288,0.7625111937522888,0.21083301305770874
HAS,0.1704370677471161,0.3285924792289734,0.04833664372563362,0.26452332735061646,0.023796966299414635,0.037498440593481064,0.6651562452316284,0.25529250502586365
HCA,0.15008413791656494,0.304684579372406,0.02323131449520588,0.2875857651233673,0.025460710749030113,0.07631281763315201,0.7671579122543335,0.25526943802833557
HD,0.1392049789428711,0.3249562382698059,0.010203368961811066,0.2662709057331085,0.001569750951603055,0.04726902395486832,0.6558956503868103,0.2591232657432556
HES,0.19815680384635925,0.23300689458847046,0.09621933102607727,0.4221324026584625,0.16257622838020325,0.040938422083854675,0.7944987416267395,0.18721434473991394
HIG,0.15178431570529938,0.30781862139701843,0.02470746636390686,0.28756237030029297,0.027601944282650948,0.029715517535805702,0.6332573294639587,0.21602068841457367
HII,0.10716241598129272,0.31824514269828796,0.038841694593429565,0.2508764863014221,0.01502356119453907,0.01640247367322445,0.695473313331604,0.2681387662887573
HLT,0.11181522905826569,0.3043646216392517,0.04273567721247673,0.33637887239456177,0.04481630399823189,0.09262769669294357,0.6751500964164734,0.26489824056625366
HOLX,0.10936128348112106,0.3182940185070038,0.02146613597869873,0.30944180488586426,0.030745510011911392,0.010894604958593845,0.7318308353424072,0.2397315353155136
HON,0.0978158712387085,0.35757720470428467,0.024908466264605522,0.3227948546409607,0.032680101692676544,0.01472341176122427,0.6616343259811401,0.2438468635082245
HPE,0.1608334630727768,0.23824374377727509,0.09550514817237854,0.32038310170173645,0.06718172878026962,0.05628375709056854,0.6782411336898804,0.23349018394947052
HPQ,0.16279461979866028,0.3217366337776184,0.0957316979765892,0.32391002774238586,0.07414614409208298,0.061040543019771576,0.647002100944519,0.23855911195278168
HRL,0.15169616043567657,0.37476789951324463,0.0135613102465868,0.2674773335456848,0.007500302046537399,0.02253289334475994,0.654268741607666,0.24373848736286163
HSIC,0.1577879637479782,0.2707764804363251,0.035272449254989624,0.2972584664821625,0.02696189284324646,0.02609053999185562,0.7779154777526855,0.2475811243057251
HST,0.11326497048139572,0.3071635663509369,0.0400940403342247,0.31603318452835083,0.04915333911776543,0.04658299684524536,0.6782223582267761,0.23139327764511108
HSY,0.14390957355499268,0.35005810856819153,0.03538285195827484,0.27654844522476196,0.02012219838798046,0.04150291159749031,0.6524990797042847,0.263584703207016
HUM,0.14827199280261993,0.3253941535949707,0.07469351589679718,0.30051368474960327,0.06194593757390976,0.07789817452430725,0.7233316898345947,0.2560657262802124
HWM,0.15438532829284668,0.24513199925422668,0.09389955550432205,0.30371183156967163,0.06449690461158752,0.043777111917734146,0.7011078000068665,0.24308064579963684
IBM,0.1337853968143463,0.35153964161872864,0.025247424840927124,0.26608049869537354,0.010495839640498161,0.02967938221991062,0.6436094641685486,0.22970032691955566
ICE,0.17423906922340393,0.3207508325576782,0.027301263064146042,0.27155977487564087,0.01666112244129181,0.016512786969542503,0.7094146013259888,0.26729631423950195
IDXX,0.13968943059444427,0.29760876297950745,0.04963245242834091,0.296114981174469,0.023120375350117683,0.03647562861442566,0.7142156362533569,0.2401607781648636
IEX,0.1779114007949829,0.31034064292907715,0.011903278529644012,0.2491549551486969,0.0027151410467922688,0.027957921847701073,0.6582053303718567,0.2550736963748932
IFF,0.1322430819272995,0.34392741322517395,0.047790512442588806,0.25402331352233887,0.004447265528142452,0.03425208851695061,0.589324951171875,0.2687414884567261
ILMN,0.13402685523033142,0.23755496740341187,0.06136500835418701,0.2941987216472626,0.06008216738700867,0.03394244238734245,0.6889401078224182,0.23372116684913635
INCY,0.13026010990142822,0.21560722589492798,0.010156555101275444,0.3150833547115326,0.008681828156113625,0.030254896730184555,0.844385027885437,0.26203715801239014
INFO,0.1679132580757141,0.3382805585861206,0.01377549022436142,0.25827667117118835,0.0011465834686532617,0.04884590208530426,0.6847639679908752,0.2589905560016632
INTC,0.13093645870685577,0.2625426650047302,0.026946835219860077,0.31064051389694214,0.00729100639000535,0.04174308851361275,0.8166319131851196,0.22148916125297546
INTU,0.15855373442173004,0.28067830204963684,0.048540085554122925,0.2820715308189392,0.04447999969124794,0.05814749002456665,0.6954474449157715,0.2633240520954132
IP,0.1454160362482071,0.38705378770828247,0.009543001651763916,0.3448178470134735,0.02604050748050213,0.021158356219530106,0.6582841277122498,0.21951819956302643
IPG,0.18171456456184387,0.30978792905807495,0.03192758560180664,0.2898563742637634,0.027897793799638748,0.030775146558880806,0.6774762868881226,0.2500068247318268
IPGP,0.16343176364898682,0.25997787714004517,0.07922869175672531,0.35551589727401733,0.08532855659723282,0.02952287532389164,0.7933087348937988,0.2296522855758667
IQV,0.1355971246957779,0.3316219449043274,0.06280817836523056,0.38133570551872253,0.06233974173665047,0.03809579461812973,0.7437068819999695,0.29709404706954956
IR,0.15251244604587555,0.3123951852321625,0.048629842698574066,0.2929520606994629,0.040256429463624954,0.024689670652151108,0.7297362685203552,0.25172218680381775
IRM,0.14841115474700928,0.3664691746234894,0.05003497004508972,0.2905622720718384,0.029570912942290306,0.02364743873476982,0.6273202896118164,0.24139754474163055
ISRG,0.1497122198343277,0.22671744227409363,0.07498101145029068,0.3014453947544098,0.04654473066329956,0.0565040186047554,0.753292977809906,0.2401086539030075
IT,0.19048526883125305,0.33870792388916016,0.029886575415730476,0.2709394693374634,0.020304899662733078,0.025653081014752388,0.6727490425109863,0.2729167938232422
ITW,0.11818410456180573,0.32157835364341736,0.003005311358720064,0.29522937536239624,0.018681475892663002,0.008253073319792747,0.69773268699646,0.2500097453594208
IVZ,0.12106496095657349,0.24288244545459747,0.017826830968260765,0.30278757214546204,0.0076334187760949135,0.041760481894016266,0.7992253303527832,0.2222137600183487
J,0.13461081683635712,0.30709806084632874,0.013956942595541477,0.2683540880680084,0.010680860839784145,0.019128620624542236,0.7371993064880371,0.2084040492773056
JBHT,0.16950443387031555,0.2860136032104492,0.02857564017176628,0.24601691961288452,0.0015747867291793227,0.039115164428949356,0.771856963634491,0.28470852971076965
JCI,0.1009175106883049,0.34638574719429016,0.004348515532910824,0.3085106313228607,0.02246866002678871,0.058010246604681015,0.5848088264465332,0.21441978216171265
JKHY,0.17487744987010956,0.33434978127479553,0.043704066425561905,0.2450963407754898,0.012645290233194828,0.010475273244082928,0.6957741975784302,0.2735632359981537
JNJ,0.15110613405704498,0.35263028740882874,0.00277138059027493,0.2659893333911896,0.0017438645008951426,0.0022338260896503925,0.7345527410507202,0.2799932062625885
JNPR,0.16266889870166779,0.3535347580909729,0.02996891364455223,0.22561776638031006,0.009213054552674294,0.0406852662563324,0.6352941393852234,0.2745323181152344
JPM,0.12275508046150208,0.3158406913280487,0.023224862292408943,0.3272809386253357,0.05020047724246979,0.01796082966029644,0.7000160813331604,0.2554299533367157
K,0.15420766174793243,0.38106974959373474,0.01987466588616371,0.27112650871276855,0.010967233218252659,0.005672907922416925,0.6871180534362793,0.26114484667778015
KEYS,0.14860999584197998,0.27646031975746155,0.0039003819692879915,0.2968255579471588,0.0023103675339370966,0.06666188687086105,0.7307374477386475,0.206615149974823
KHC,0.16178493201732635,0.33207079768180847,0.07213930785655975,0.33751508593559265,0.07862567901611328,0.01801287569105625,0.7008159160614014,0.24586839973926544
KIM,0.09425600618124008,0.28094568848609924,0.0672498345375061,0.35905322432518005,0.07221418619155884,0.04514005035161972,0.7024776935577393,0.24528324604034424
KLAC,0.1282501369714737,0.2618791460990906,0.032111652195453644,0.32577764987945557,0.04448714852333069,0.0927690789103508,0.7046828269958496,0.23729152977466583
KMB,0.11931018531322479,0.29105255007743835,0.012730514630675316,0.24240490794181824,0.006164107471704483,0.01020432822406292,0.7354989051818848,0.2941373288631439
KMI,0.13214018940925598,0.29216185212135315,0.027178172022104263,0.33154773712158203,0.06753906607627869,0.04179936647415161,0.7043229341506958,0.21669018268585205
KMX,0.13379603624343872,0.2634647488594055,0.03812970593571663,0.2516450583934784,0.014441287145018578,0.0257501732558012,0.6779128313064575,0.24863354861736298
KO,0.10267021507024765,0.39690425992012024,0.007351485081017017,0.3050895035266876,0.00539771281182766,0.021972255781292915,0.64598149061203,0.26219189167022705
KR,0.12385109066963196,0.2717069089412689,0.0,0.24738842248916626,0.001801172154955566,0.0371844545006752,0.7634300589561462,0.2734422981739044
L,0.09844016283750534,0.36050865054130554,0.0008930200128816068,0.364779531955719,0.019966790452599525,0.015817219391465187,0.6511825919151306,0.22465626895427704
LDOS,0.1583310067653656,0.3205792307853699,0.052993275225162506,0.26861801743507385,0.02944929152727127,0.04048951715230942,0.7002589702606201,0.29320213198661804
LH,0.13374783098697662,0.3906397521495819,0.044298719614744186,0.3100450038909912,0.052952732890844345,0.044386040419340134,0.666839599609375,0.25873446464538574
LHX,0.15219242870807648,0.3180783689022064,0.08054152131080627,0.2345680445432663,0.0400526225566864,0.013438616879284382,0.7139014601707458,0.293295681476593
LIN,0.15664935111999512,0.3271571397781372,0.021297045052051544,0.28126779198646545,0.008783741854131222,0.023415079340338707,0.7029776573181152,0.28103557229042053
LKQ,0.15701690316200256,0.28006455302238464,0.05664598569273949,0.302832692861557,0.06845275312662125,0.06435561925172806,0.7180326581001282,0.2643785774707794
LLY,0.13753293454647064,0.304374098777771,0.022842543199658394,0.27344223856925964,0.016102973371744156,0.015639837831258774,0.7506422400474548,0.2906683385372162
LMT,0.1272074580192566,0.3426681458950043,0.06763899326324463,0.269290953874588,0.022329477593302727,0.0021031133364886045,0.6842054128646851,0.28042879700660706
LNC,0.1886717528104782,0.23401114344596863,0.09855400770902634,0.3394029140472412,0.09899501502513885,0.1350466012954712,0.6845677495002747,0.17978088557720184
LNT,0.1463521271944046,0.40036603808403015,0.018307531252503395,0.2813069820404053,0.010020784102380276,0.013530857861042023,0.6839582920074463,0.24390947818756104
LOW,0.15531547367572784,0.3002185821533203,0.022463206201791763,0.27694982290267944,0.027632305398583412,0.02821553871035576,0.6660742163658142,0.23514296114444733
LRCX,0.1496259868144989,0.2577647864818573,0.04342084750533104,0.3482041656970978,0.0627501904964447,0.08343897014856339,0.6911104917526245,0.23525844514369965
LUMN,0.12174007296562195,0.1845022588968277,0.04787110537290573,0.28990083932876587,0.0017662508180364966,0.04451848194003105,0.8053784370422363,0.24641449749469757
LUV,0.12407760322093964,0.3416735529899597,0.09195536375045776,0.35068193078041077,0.07661794871091843,0.08155572414398193,0.584510862827301,0.23413771390914917
LVS,0.13527798652648926,0.2609770894050598,0.1098676547408104,0.37312939763069153,0.11387309432029724,0.06482399255037308,0.7123245000839233,0.21444262564182281
LW,0.15322738885879517,0.26495060324668884,0.013994308188557625,0.33119264245033264,0.019985392689704895,0.01876663602888584,0.8554840087890625,0.22191226482391357
LYB,0.17496678233146667,0.2947843074798584,0.07576758414506912,0.31885650753974915,0.07352252304553986,0.05407359078526497,0.7361976504325867,0.2503930926322937
LYV,0.15227405726909637,0.24519990384578705,0.0484737902879715,0.23987016081809998,0.03831285610795021,0.11603373289108276,0.6179385781288147,0.25984567403793335
MA,0.106706902384758,0.23581838607788086,0.026699040085077286,0.2926524877548218,0.027857618406414986,0.038617853075265884,0.7546250820159912,0.25733253359794617
MAA,0.15393520891666412,0.39406636357307434,0.028976334258913994,0.2571267783641815,0.01652904599905014,0.035539090633392334,0.6335161924362183,0.2618430256843567
MAR,0.09183327108621597,0.289615660905838,0.09892649948596954,0.3875714838504791,0.09606008231639862,0.12360065430402756,0.6246896982192993,0.23762142658233643
MAS,0.14970111846923828,0.33602121472358704,0.014311126433312893,0.3209856152534485,0.009500025771558285,0.024224936962127686,0.693343460559845,0.23579269647598267
MCD,0.12397661060094833,0.333239883184433,0.014619947411119938,0.29672369360923767,0.013086489401757717,0.027423257008194923,0.7178059220314026,0.2660309374332428
MCHP,0.15889613330364227,0.27050283551216125,0.03851645067334175,0.27870655059814453,0.012776956893503666,0.08805322647094727,0.7628090381622314,0.2507040202617645
MCK,0.10544578731060028,0.318977028131485,0.04077891632914543,0.289602130651474,0.03152159973978996,0.04233185574412346,0.6672177910804749,0.2573448121547699
MCO,0.1758696585893631,0.34877485036849976,0.02752823568880558,0.29627588391304016,0.03709381818771362,0.027301695197820663,0.6537327766418457,0.24389994144439697
MDLZ,0.13547460734844208,0.35407859086990356,0.023132439702749252,0.26094844937324524,0.0,0.02496808022260666,0.6533675789833069,0.25112900137901306
MDT,0.12474855035543442,0.319375216960907,0.014498929493129253,0.3447708487510681,0.022371992468833923,0.03664137423038483,0.7805439829826355,0.2290475219488144
MET,0.13112439215183258,0.27010437846183777,0.044395968317985535,0.3328359127044678,0.0422433540225029,0.0412505641579628,0.6964728236198425,0.23427051305770874
MGM,0.12378354370594025,0.26635655760765076,0.1527232676744461,0.42253443598747253,0.15559236705303192,0.11278040707111359,0.7286058664321899,0.2387109398841858
MHK,0.1238967701792717,0.26633232831954956,0.09511871635913849,0.4178212285041809,0.07179425656795502,0.07306332886219025,0.7198894619941711,0.1998179852962494
MKC,0.1468934416770935,0.3387259840965271,0.035887207835912704,0.24872849881649017,0.017938118427991867,0.02692452073097229,0.6315526366233826,0.2620299756526947
MKTX,0.16763301193714142,0.27683472633361816,0.026451008394360542,0.3159605860710144,0.02770664170384407,0.06109609454870224,0.7565855979919434,0.23126089572906494
MLM,0.1502101570367813,0.35031062364578247,0.03479253500699997,0.290904700756073,0.03873324394226074,0.021074797958135605,0.7105545401573181,0.27176418900489807
MMC,0.11072961986064911,0.35214924812316895,0.012422817759215832,0.31895336508750916,0.009143827483057976,0.03552541136741638,0.6666523218154907,0.26351726055145264
MMM,0.13415272533893585,0.341747909784317,0.006510380655527115,0.27348729968070984,0.0,0.025759460404515266,0.716580867767334,0.2629207968711853
MNST,0.11525316536426544,0.2723078727722168,0.015127623453736305,0.3019263744354248,0.005995213519781828,0.02624899335205555,0.6992765665054321,0.21115407347679138
MO,0.13375838100910187,0.32433149218559265,0.022831758484244347,0.22133953869342804,0.0294934269040823,0.03738154470920563,0.7268967628479004,0.28168225288391113
MOS,0.2194412499666214,0.2837023138999939,0.014463466592133045,0.2793307900428772,0.04778313636779785,0.129882350564003,0.7303433418273926,0.21616637706756592
MPC,0.12003595381975174,0.2566153109073639,0.1422288566827774,0.46664464473724365,0.1763504296541214,0.08120688796043396,0.7591549158096313,0.2097587287425995
MPWR,0.15413658320903778,0.27784526348114014,0.05147295817732811,0.2811149060726166,0.02710484340786934,0.11991670727729797,0.6902304887771606,0.21643774211406708
MRK,0.14270874857902527,0.3308798372745514,0.053425636142492294,0.28562644124031067,0.014202974736690521,0.01863102987408638,0.7182546854019165,0.2842143476009369
MRO,0.21850493550300598,0.2028360217809677,0.055268485099077225,0.49518343806266785,0.17539696395397186,0.07823494076728821,0.8150954842567444,0.17053966224193573
MS,0.13125905394554138,0.2793070375919342,0.00043989456025883555,0.306504487991333,0.03922998160123825,0.031555674970149994,0.7017388343811035,0.23319454491138458
MSCI,0.1450468748807907,0.2939661741256714,0.03796360269188881,0.2812163531780243,0.03996795043349266,0.04384550452232361,0.6870490908622742,0.2545716464519501
MSFT,0.10797122865915298,0.2762938141822815,0.027958137914538383,0.26111823320388794,0.004972119349986315,0.04183889552950859,0.7050703763961792,0.2780376970767975
MSI,0.1323939561843872,0.3206886351108551,0.009568072855472565,0.2917226254940033,0.00396281061694026,0.029609907418489456,0.7019086480140686,0.23847860097885132
MTB,0.1607227921485901,0.29075390100479126,0.027778321877121925,0.305708110332489,0.025160999968647957,0.03235330432653427,0.7223407030105591,0.24248243868350983
MTCH,0.2517099976539612,0.19105838239192963,0.07792128622531891,0.27149826288223267,0.05705927312374115,0.09929854422807693,0.715710461139679,0.22697901725769043
MTD,0.13876277208328247,0.2998219132423401,0.036664336919784546,0.24244467914104462,0.009154784493148327,0.04078994691371918,0.6931328177452087,0.27016934752464294
MU,0.1671169400215149,0.2435007393360138,0.05881723016500473,0.31410062313079834,0.03210197016596794,0.15027940273284912,0.7088189125061035,0.23412971198558807
NCLH,0.2725664973258972,0.25828519463539124,0.307880163192749,0.4182925224304199,0.3928374648094177,0.3018648028373718,0.6374558210372925,0.25676169991493225
NDAQ,0.1542070358991623,0.33696478605270386,0.05105060711503029,0.2846069037914276,0.01509108580648899,0.02622845210134983,0.6958123445510864,0.271332710981369
NEE,0.13904769718647003,0.36013153195381165,0.02877199277281761,0.29717376828193665,0.015900256112217903,0.033200208097696304,0.6731288433074951,0.24283583462238312
NEM,0.11828254163265228,0.3065944015979767,0.050838932394981384,0.2880382239818573,0.040071599185466766,0.0716138482093811,0.6730892658233643,0.22877833247184753
NFLX,0.15294848382472992,0.26275327801704407,0.0779327005147934,0.29385319352149963,0.052050381898880005,0.05737076699733734,0.7017079591751099,0.25360018014907837
NI,0.14081266522407532,0.4232238531112671,0.033655740320682526,0.2718355059623718,0.021929964423179626,0.012568822130560875,0.6539602279663086,0.2811110019683838
NKE,0.12318208813667297,0.3278490900993347,0.0786392018198967,0.2984141409397125,0.06822209805250168,0.03734146058559418,0.7134872078895569,0.2489057183265686
NLOK,0.1845947802066803,0.23141086101531982,0.14527085423469543,0.32953131198883057,0.14736954867839813,0.034934867173433304,0.7114080786705017,0.23862813413143158
NLSN,0.12913265824317932,0.2677266299724579,0.02449229173362255,0.2534821927547455,0.019435197114944458,0.02218763716518879,0.7319122552871704,0.25399160385131836
NOC,0.13393576443195343,0.318462073802948,0.03276709467172623,0.29649031162261963,0.013432357460260391,0.010277225635945797,0.7809262275695801,0.28938210010528564
NOW,0.16086208820343018,0.329636812210083,0.08637470006942749,0.2501504421234131,0.054755136370658875,0.06288786977529526,0.5808499455451965,0.2429029494524002
NRG,0.16627877950668335,0.33932483196258545,0.050330642610788345,0.28315356373786926,0.032709576189517975,0.02587529830634594,0.6958642601966858,0.25772812962532043
NTAP,0.14553095400333405,0.2670748233795166,0.07970616221427917,0.3511817455291748,0.05467658117413521,0.04870666190981865,0.6455985903739929,0.19713124632835388
NTRS,0.13946902751922607,0.3007512390613556,0.008770765736699104,0.28465428948402405,0.03156238794326782,0.04147762060165405,0.6665142178535461,0.22651684284210205
